TAIUTC       28     UNIT(DAY, SEC)   FORMAT(I2,1X,A3,I3,4X,F20.12,3X,F10.6)
931213    2449334.500000000000      .244760   -.02010   .46360
931214    2449335.500000000000      .242540   -.01900   .46500
931215    2449336.500000000000      .240300   -.01790   .46630
931216    2449337.500000000000      .237940   -.01700   .46750
931217    2449338.500000000000      .235470   -.01600   .46850
931218    2449339.500000000000      .232910   -.01480   .46930
931219    2449340.500000000000      .230300   -.01350   .47000
931220    2449341.500000000000      .227670   -.01170   .47070
931221    2449342.500000000000      .225050   -.00970   .47150
931222    2449343.500000000000      .222470   -.00740   .47250
931223    2449344.500000000000      .219940   -.00500   .47360
931224    2449345.500000000000      .217510   -.00270   .47460
931225    2449346.500000000000      .215180   -.00060   .47530
931226    2449347.500000000000      .212940    .00120   .47580
931227    2449348.500000000000      .210780    .00260   .47590
931228    2449349.500000000000      .208660    .00390   .47580
931229    2449350.500000000000      .206510    .00500   .47560
931230    2449351.500000000000      .204260    .00620   .47550
931231    2449352.500000000000      .201850    .00780   .47550
940101    2449353.500000000000      .199280    .00970   .47560
940102    2449354.500000000000      .196590    .01200   .47600
940103    2449355.500000000000      .193800    .01470   .47670
940104    2449356.500000000000      .191020    .01760   .47730
940105    2449357.500000000000      .188330    .02060   .47800
940106    2449358.500000000000      .185780    .02360   .47860
940107    2449359.500000000000      .183410    .02640   .47900
940108    2449360.500000000000      .181210    .02910   .47920
940109    2449361.500000000000      .179160    .03160   .47930
940110    2449362.500000000000      .177170    .03390   .47920
940111    2449363.500000000000      .175180    .03620   .47900
940112    2449364.500000000000      .173110    .03840   .47890
940113    2449365.500000000000      .170950    .04080   .47870
940114    2449366.500000000000      .168670    .04320   .47870
940115    2449367.500000000000      .166330    .04560   .47860
940116    2449368.500000000000      .163970    .04790   .47870
940117    2449369.500000000000      .161650    .05010   .47870
940118    2449370.500000000000      .159380    .05230   .47850
940119    2449371.500000000000      .157200    .05430   .47820
940120    2449372.500000000000      .155110    .05630   .47760
940121    2449373.500000000000      .153110    .05840   .47700
940122    2449374.500000000000      .151170    .06050   .47640
940123    2449375.500000000000      .149260    .06270   .47590
940124    2449376.500000000000      .147330    .06510   .47550
940125    2449377.500000000000      .145350    .06770   .47520
940126    2449378.500000000000      .143240    .07040   .47490
940127    2449379.500000000000      .140960    .07320   .47450
940128    2449380.500000000000      .138480    .07600   .47390
940129    2449381.500000000000      .135810    .07870   .47320
940130    2449382.500000000000      .133010    .08150   .47230
940131    2449383.500000000000      .130190    .08420   .47140
940201    2449384.500000000000      .127430    .08690   .47040
940202    2449385.500000000000      .124820    .08960   .46960
940203    2449386.500000000000      .122420    .09230   .46880
940204    2449387.500000000000      .120230    .09500   .46800
940205    2449388.500000000000      .118200    .09750   .46730
940206    2449389.500000000000      .116270    .09990   .46660
940207    2449390.500000000000      .114360    .10200   .46580
940208    2449391.500000000000      .112380    .10410   .46490
940209    2449392.500000000000      .110300    .10610   .46400
940210    2449393.500000000000      .108100    .10800   .46300
940211    2449394.500000000000      .105820    .10980   .46200
940212    2449395.500000000000      .103480    .11150   .46080
940213    2449396.500000000000      .101120    .11310   .45970
940214    2449397.500000000000      .098780    .11470   .45850
940215    2449398.500000000000      .096470    .11650   .45730
940216    2449399.500000000000      .094240    .11830   .45610
940217    2449400.500000000000      .092080    .12020   .45480
940218    2449401.500000000000      .090000    .12220   .45340
940219    2449402.500000000000      .087970    .12420   .45200
940220    2449403.500000000000      .085970    .12640   .45080
940221    2449404.500000000000      .083930    .12880   .44980
940222    2449405.500000000000      .081770    .13140   .44910
940223    2449406.500000000000      .079430    .13400   .44860
940224    2449407.500000000000      .076840    .13640   .44830
940225    2449408.500000000000      .073970    .13840   .44790
940226    2449409.500000000000      .070840    .14010   .44740
940227    2449410.500000000000      .067510    .14140   .44660
940228    2449411.500000000000      .064120    .14250   .44560
940301    2449412.500000000000      .060790    .14340   .44420
940302    2449413.500000000000      .057630    .14430   .44270
940303    2449414.500000000000      .054670    .14520   .44090
940304    2449415.500000000000      .051950    .14620   .43900
940305    2449416.500000000000      .049360    .14730   .43720
940306    2449417.500000000000      .046860    .14820   .43540
940307    2449418.500000000000      .044370    .14910   .43380
940308    2449419.500000000000      .041850    .15000   .43220
940309    2449420.500000000000      .039260    .15090   .43050
940310    2449421.500000000000      .036620    .15180   .42880
940311    2449422.500000000000      .033950    .15300   .42710
940312    2449423.500000000000      .031290    .15420   .42520
940313    2449424.500000000000      .028680    .15570   .42350
940314    2449425.500000000000      .026150    .15720   .42180
940315    2449426.500000000000      .023730    .15880   .42040
940316    2449427.500000000000      .021420    .16030   .41900
940317    2449428.500000000000      .019210    .16150   .41770
940318    2449429.500000000000      .017080    .16250   .41620
940319    2449430.500000000000      .014980    .16310   .41470
940320    2449431.500000000000      .012870    .16350   .41310
940321    2449432.500000000000      .010700    .16380   .41140
940322    2449433.500000000000      .008420    .16420   .40960
940323    2449434.500000000000      .005940    .16470   .40770
940324    2449435.500000000000      .003230    .16560   .40580
940325    2449436.500000000000      .000280    .16650   .40390
940326    2449437.500000000000     -.002870    .16750   .40200
940327    2449438.500000000000     -.006120    .16840   .40010
940328    2449439.500000000000     -.009330    .16930   .39820
940329    2449440.500000000000     -.012410    .17030   .39630
940330    2449441.500000000000     -.015260    .17140   .39440
940331    2449442.500000000000     -.017890    .17260   .39260
940401    2449443.500000000000     -.020340    .17400   .39080
940402    2449444.500000000000     -.022720    .17530   .38910
940403    2449445.500000000000     -.025100    .17650   .38750
940404    2449446.500000000000     -.027490    .17770   .38580
940405    2449447.500000000000     -.029970    .17880   .38420
940406    2449448.500000000000     -.032500    .17980   .38240
940407    2449449.500000000000     -.035090    .18080   .38070
940408    2449450.500000000000     -.037710    .18170   .37900
940409    2449451.500000000000     -.040350    .18240   .37730
940410    2449452.500000000000     -.042960    .18300   .37560
940411    2449453.500000000000     -.045520    .18330   .37390
940412    2449454.500000000000     -.047980    .18340   .37220
940413    2449455.500000000000     -.050340    .18330   .37040
940414    2449456.500000000000     -.052590    .18310   .36850
940415    2449457.500000000000     -.054750    .18310   .36630
940416    2449458.500000000000     -.056860    .18320   .36400
940417    2449459.500000000000     -.058970    .18340   .36180
940418    2449460.500000000000     -.061150    .18360   .35970
940419    2449461.500000000000     -.063450    .18380   .35780
940420    2449462.500000000000     -.065910    .18400   .35620
940421    2449463.500000000000     -.068580    .18390   .35480
940422    2449464.500000000000     -.071450    .18380   .35340
940423    2449465.500000000000     -.074480    .18360   .35190
940424    2449466.500000000000     -.077600    .18330   .35020
940425    2449467.500000000000     -.080690    .18300   .34820
940426    2449468.500000000000     -.083660    .18280   .34590
940427    2449469.500000000000     -.086460    .18270   .34320
940428    2449470.500000000000     -.089060    .18270   .34040
940429    2449471.500000000000     -.091560    .18300   .33770
940430    2449472.500000000000     -.094010    .18330   .33520
940501    2449473.500000000000     -.096490    .18380   .33290
940502    2449474.500000000000     -.099010    .18430   .33090
940503    2449475.500000000000     -.101610    .18440   .32930
940504    2449476.500000000000     -.104240    .18470   .32730
940505    2449477.500000000000     -.106880    .18490   .32510
940506    2449478.500000000000     -.109510    .18520   .32280
940507    2449479.500000000000     -.112080    .18550   .32040
940508    2449480.500000000000     -.114580    .18600   .31800
940509    2449481.500000000000     -.116990    .18670   .31560
940510    2449482.500000000000     -.119300    .18740   .31340
940511    2449483.500000000000     -.121540    .18820   .31130
940512    2449484.500000000000     -.123720    .18870   .30930
940513    2449485.500000000000     -.125860    .18900   .30740
940514    2449486.500000000000     -.128010    .18900   .30540
940515    2449487.500000000000     -.130190    .18880   .30330
940516    2449488.500000000000     -.132470    .18840   .30120
